accession	altitude	assembly_quality	assembly_software	base_count	binning_software	bio_material	broker_name	cell_line	cell_type	center_name	checklist	collected_by	collection_date	collection_date_submitted	completeness_score	contamination_score	country	cram_index_aspera	cram_index_ftp	cram_index_galaxy	cultivar	culture_collection	depth	description	dev_stage	ecotype	elevation	environment_biome	environment_feature	environment_material	environmental_package	environmental_sample	experiment_accession	experiment_alias	experiment_title	experimental_factor	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	germline	host	host_body_site	host_genotype	host_gravidity	host_growth_conditions	host_phenotype	host_sex	host_status	host_tax_id	identified_by	instrument_model	instrument_platform	investigation_type	isolate	isolation_source	last_updated	lat	library_construction_protocol	library_layout	library_name	library_selection	library_source	library_strategy	location	lon	mating_type	nominal_length	nominal_sdev	parent_study	ph	project_name	protocol_label	read_count	run_accession	run_alias	salinity	sample_accession	sample_alias	sample_capture_status	sample_collection	sample_description	sample_material	sample_title	sampling_campaign	sampling_platform	sampling_site	scientific_name	secondary_sample_accession	secondary_study_accession	sequencing_method	serotype	serovar	sex	specimen_voucher	sra_aspera	sra_bytes	sra_ftp	sra_galaxy	sra_md5	strain	study_accession	study_alias	study_title	sub_species	sub_strain	submission_accession	submission_tool	submitted_aspera	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_host_sex	submitted_md5	submitted_sex	target_gene	tax_id	taxonomic_classification	taxonomic_identity_marker	temperature	tissue_lib	tissue_type	variety
SAMN07358570				11202340400				NCI-H1048		GEO														Illumina HiSeq 2000 sequencing; GSM2705908: H1048_300nM; Homo sapiens; RNA-Seq								false	SRX3010361	GSM2705908	Illumina HiSeq 2000 sequencing; GSM2705908: H1048_300nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/007/SRR5833367/SRR5833367.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/007/SRR5833367/SRR5833367_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/007/SRR5833367/SRR5833367_2.fastq.gz	258471535;1913796732;2032983965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833367/SRR5833367.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833367/SRR5833367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833367/SRR5833367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833367/SRR5833367.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833367/SRR5833367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833367/SRR5833367_2.fastq.gz	4795397f45e93bc16b0f9f6627444cec;755ef3439a9037d3d54677a30c37282b;e2553095da6f014b529b2ceee1fe56e3	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				58440717	SRR5833367	GSM2705908_r1		SAMN07358570	GSM2705908			H1048_300nM		H1048_300nM				Homo sapiens	SRS2360075	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/007/SRR5833367	2844569418	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/007/SRR5833367	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/007/SRR5833367	d2a88760dc8810a9165f9636acd58d42		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358569				11840872600				786-O		GEO														Illumina HiSeq 2000 sequencing; GSM2705909: 786O_0nM; Homo sapiens; RNA-Seq								false	SRX3010362	GSM2705909	Illumina HiSeq 2000 sequencing; GSM2705909: 786O_0nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/008/SRR5833368/SRR5833368.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/008/SRR5833368/SRR5833368_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/008/SRR5833368/SRR5833368_2.fastq.gz	215347050;1969533501;2147867020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833368/SRR5833368.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833368/SRR5833368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833368/SRR5833368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833368/SRR5833368.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833368/SRR5833368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833368/SRR5833368_2.fastq.gz	dae1739d26271a50ec9e1e63cc6a7a7c;e232fa65a176b0bc327bef635838ba4c;16e7da95da0a76de38ed2004f0ea503a	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				61204967	SRR5833368	GSM2705909_r1		SAMN07358569	GSM2705909			786O_0nM		786O_0nM				Homo sapiens	SRS2360076	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/008/SRR5833368	2999052264	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/008/SRR5833368	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/008/SRR5833368	c8a5f0dd0e6f809b3fe24a933e3dd561		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358568				14902302000				786-O		GEO														Illumina HiSeq 2000 sequencing; GSM2705910: 786O_30nM; Homo sapiens; RNA-Seq								false	SRX3010363	GSM2705910	Illumina HiSeq 2000 sequencing; GSM2705910: 786O_30nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/009/SRR5833369/SRR5833369.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/009/SRR5833369/SRR5833369_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/009/SRR5833369/SRR5833369_2.fastq.gz	247803148;2421436091;2613617861	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833369/SRR5833369.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833369/SRR5833369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833369/SRR5833369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833369/SRR5833369.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833369/SRR5833369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833369/SRR5833369_2.fastq.gz	09af1c8b63e89807862313625d53d039;7970cfc20408a0d45f808ad94fb0f1a9;e22c3d3ec88a4588762a2f059698605e	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				76909760	SRR5833369	GSM2705910_r1		SAMN07358568	GSM2705910			786O_30nM		786O_30nM				Homo sapiens	SRS2360077	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/009/SRR5833369	3671984644	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/009/SRR5833369	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/009/SRR5833369	a19b4e0e4654f194151f0de878660a49		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358567				11780542000				786-O		GEO														Illumina HiSeq 2000 sequencing; GSM2705911: 786O_100nM; Homo sapiens; RNA-Seq								false	SRX3010364	GSM2705911	Illumina HiSeq 2000 sequencing; GSM2705911: 786O_100nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/000/SRR5833370/SRR5833370.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/000/SRR5833370/SRR5833370_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/000/SRR5833370/SRR5833370_2.fastq.gz	205236073;1916528565;2096311502	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833370/SRR5833370.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833370/SRR5833370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833370/SRR5833370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833370/SRR5833370.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833370/SRR5833370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833370/SRR5833370_2.fastq.gz	06d62aa0b0b0657bd64b9d14f1d703ac;7b751e014205d7a20fc0656e380dd63d;021a81a4ef234a00c52b178999d7cdc7	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				60846680	SRR5833370	GSM2705911_r1		SAMN07358567	GSM2705911			786O_100nM		786O_100nM				Homo sapiens	SRS2360078	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/000/SRR5833370	2906868811	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/000/SRR5833370	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/000/SRR5833370	e4809037730ebe5da36c43594ba7c74a		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358566				10488264400				786-O		GEO														Illumina HiSeq 2000 sequencing; GSM2705912: 786O_300nM; Homo sapiens; RNA-Seq								false	SRX3010365	GSM2705912	Illumina HiSeq 2000 sequencing; GSM2705912: 786O_300nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/001/SRR5833371/SRR5833371.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/001/SRR5833371/SRR5833371_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/001/SRR5833371/SRR5833371_2.fastq.gz	191671362;1729324797;1840124095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833371/SRR5833371.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833371/SRR5833371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833371/SRR5833371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833371/SRR5833371.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833371/SRR5833371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833371/SRR5833371_2.fastq.gz	c90b66db20941a4e131dee4075baec8a;f63c4426cb487702ee708825dcb1cff5;070c579e6ac21765ccc153e3a794189a	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				54277119	SRR5833371	GSM2705912_r1		SAMN07358566	GSM2705912			786O_300nM		786O_300nM				Homo sapiens	SRS2360079	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/001/SRR5833371	2576835834	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/001/SRR5833371	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/001/SRR5833371	931f924735fc05eb430f8c61245f3d4c		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN10456649				14079673800						GEO														Illumina HiSeq 4000 sequencing; GSM3484661: WT-1; Homo sapiens; RNA-Seq								false	SRX5035067	GSM3484661	Illumina HiSeq 4000 sequencing; GSM3484661: WT-1; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/009/SRR8216499/SRR8216499_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/009/SRR8216499/SRR8216499_2.fastq.gz	3452281572;3655747284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/009/SRR8216499/SRR8216499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/009/SRR8216499/SRR8216499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/009/SRR8216499/SRR8216499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/009/SRR8216499/SRR8216499_2.fastq.gz	e75c51241ff2bcffc37578e5620fbacc;d426b9858fc3316ede12c0d549edf24f	2018-12-07	2018-12-07	false											Illumina HiSeq 4000	ILLUMINA				2018-12-07		RNA was harvested using Trizol reagent. 3 ug of total RNA is used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				46932246	SRR8216499	GSM3484661_r1		SAMN10456649	GSM3484661			WT-1		WT-1				Homo sapiens	SRS4066740	SRP169950						fasp.sra.ebi.ac.uk:/vol1/srr/SRR821/009/SRR8216499	5224407380	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/009/SRR8216499	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/009/SRR8216499	66ffe3db7d72e542a82cb0e0c59b0f60		PRJNA506256	GSE122761	Acetylation of spliceosome protein PHF5A modulates stress responses and colorectal carcinogenesis through alternative splicing mediated upregulation of KDM3A			SRA813429											9606						
SAMN10456648				14371179300						GEO														Illumina HiSeq 4000 sequencing; GSM3484662: WT-2; Homo sapiens; RNA-Seq								false	SRX5035068	GSM3484662	Illumina HiSeq 4000 sequencing; GSM3484662: WT-2; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/000/SRR8216500/SRR8216500_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/000/SRR8216500/SRR8216500_2.fastq.gz	3508381480;3564661803	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/000/SRR8216500/SRR8216500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/000/SRR8216500/SRR8216500_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/000/SRR8216500/SRR8216500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/000/SRR8216500/SRR8216500_2.fastq.gz	29961d20bdd8f3b6efc049e0ba65df47;d2032195b6fbddee435d6caef9342bfd	2018-12-07	2018-12-07	false											Illumina HiSeq 4000	ILLUMINA				2018-12-07		RNA was harvested using Trizol reagent. 3 ug of total RNA is used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				47903931	SRR8216500	GSM3484662_r1		SAMN10456648	GSM3484662			WT-2		WT-2				Homo sapiens	SRS4066741	SRP169950						fasp.sra.ebi.ac.uk:/vol1/srr/SRR821/000/SRR8216500	5487721682	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/000/SRR8216500	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/000/SRR8216500	dcd82e2097c10e890e3650999ce2e992		PRJNA506256	GSE122761	Acetylation of spliceosome protein PHF5A modulates stress responses and colorectal carcinogenesis through alternative splicing mediated upregulation of KDM3A			SRA813429											9606						
SAMN10456647				13933217400						GEO														Illumina HiSeq 4000 sequencing; GSM3484663: WT-3; Homo sapiens; RNA-Seq								false	SRX5035069	GSM3484663	Illumina HiSeq 4000 sequencing; GSM3484663: WT-3; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/001/SRR8216501/SRR8216501_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/001/SRR8216501/SRR8216501_2.fastq.gz	3179779402;3334607852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/001/SRR8216501/SRR8216501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/001/SRR8216501/SRR8216501_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/001/SRR8216501/SRR8216501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/001/SRR8216501/SRR8216501_2.fastq.gz	f61ca1c3722c7b0fe6146a87ba13e52f;1350c1c3b0dfdf71fb61771c966fdf82	2018-12-07	2018-12-07	false											Illumina HiSeq 4000	ILLUMINA				2018-12-07		RNA was harvested using Trizol reagent. 3 ug of total RNA is used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				46444058	SRR8216501	GSM3484663_r1		SAMN10456647	GSM3484663			WT-3		WT-3				Homo sapiens	SRS4066742	SRP169950						fasp.sra.ebi.ac.uk:/vol1/srr/SRR821/001/SRR8216501	4965216460	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/001/SRR8216501	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/001/SRR8216501	f6a89abbb8a9f2b53e63086f29d80325		PRJNA506256	GSE122761	Acetylation of spliceosome protein PHF5A modulates stress responses and colorectal carcinogenesis through alternative splicing mediated upregulation of KDM3A			SRA813429											9606						
SAMN10456646				13618309200						GEO														Illumina HiSeq 4000 sequencing; GSM3484664: 29Q-1; Homo sapiens; RNA-Seq								false	SRX5035070	GSM3484664	Illumina HiSeq 4000 sequencing; GSM3484664: 29Q-1; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/002/SRR8216502/SRR8216502_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/002/SRR8216502/SRR8216502_2.fastq.gz	3041200718;3187327520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/002/SRR8216502/SRR8216502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/002/SRR8216502/SRR8216502_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/002/SRR8216502/SRR8216502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/002/SRR8216502/SRR8216502_2.fastq.gz	11bc22175888df5888c90cd38929645f;ee0155cfa69e96acb4dd503f749b0a88	2018-12-07	2018-12-07	false											Illumina HiSeq 4000	ILLUMINA				2018-12-07		RNA was harvested using Trizol reagent. 3 ug of total RNA is used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				45394364	SRR8216502	GSM3484664_r1		SAMN10456646	GSM3484664			29Q-1		29Q-1				Homo sapiens	SRS4066743	SRP169950						fasp.sra.ebi.ac.uk:/vol1/srr/SRR821/002/SRR8216502	4732914094	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/002/SRR8216502	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/002/SRR8216502	5cf034c5def5e577c196485c261a6cb2		PRJNA506256	GSE122761	Acetylation of spliceosome protein PHF5A modulates stress responses and colorectal carcinogenesis through alternative splicing mediated upregulation of KDM3A			SRA813429											9606						
SAMN10456645				15277961700						GEO														Illumina HiSeq 4000 sequencing; GSM3484665: 29Q-2; Homo sapiens; RNA-Seq								false	SRX5035071	GSM3484665	Illumina HiSeq 4000 sequencing; GSM3484665: 29Q-2; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/003/SRR8216503/SRR8216503_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/003/SRR8216503/SRR8216503_2.fastq.gz	3403177082;3540869524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/003/SRR8216503/SRR8216503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/003/SRR8216503/SRR8216503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/003/SRR8216503/SRR8216503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/003/SRR8216503/SRR8216503_2.fastq.gz	a62bf79046582bddf418fdbb990c7fb9;911c8457984034d38df2d0d33102400a	2018-12-07	2018-12-07	false											Illumina HiSeq 4000	ILLUMINA				2018-12-07		RNA was harvested using Trizol reagent. 3 ug of total RNA is used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				50926539	SRR8216503	GSM3484665_r1		SAMN10456645	GSM3484665			29Q-2		29Q-2				Homo sapiens	SRS4066744	SRP169950						fasp.sra.ebi.ac.uk:/vol1/srr/SRR821/003/SRR8216503	5280406960	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/003/SRR8216503	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/003/SRR8216503	d98adf63fb11640d664e50b3068a6d14		PRJNA506256	GSE122761	Acetylation of spliceosome protein PHF5A modulates stress responses and colorectal carcinogenesis through alternative splicing mediated upregulation of KDM3A			SRA813429											9606						
SAMN10456644				13299248400						GEO														Illumina HiSeq 4000 sequencing; GSM3484666: 29Q-3; Homo sapiens; RNA-Seq								false	SRX5035072	GSM3484666	Illumina HiSeq 4000 sequencing; GSM3484666: 29Q-3; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/004/SRR8216504/SRR8216504_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR821/004/SRR8216504/SRR8216504_2.fastq.gz	3037681911;3195664489	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/004/SRR8216504/SRR8216504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/004/SRR8216504/SRR8216504_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/004/SRR8216504/SRR8216504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/004/SRR8216504/SRR8216504_2.fastq.gz	b1a1b91b6633f6a4a7fac04975c02bf4;5675c7ed9e570c12f551b8b2dec53278	2018-12-07	2018-12-07	false											Illumina HiSeq 4000	ILLUMINA				2018-12-07		RNA was harvested using Trizol reagent. 3 ug of total RNA is used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				44330828	SRR8216504	GSM3484666_r1		SAMN10456644	GSM3484666			29Q-3		29Q-3				Homo sapiens	SRS4066745	SRP169950						fasp.sra.ebi.ac.uk:/vol1/srr/SRR821/004/SRR8216504	4759586936	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/004/SRR8216504	ftp.sra.ebi.ac.uk/vol1/srr/SRR821/004/SRR8216504	5a27a329afd0b5485285e383cab7e283		PRJNA506256	GSE122761	Acetylation of spliceosome protein PHF5A modulates stress responses and colorectal carcinogenesis through alternative splicing mediated upregulation of KDM3A			SRA813429											9606						
