File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF773IFG	fastq	fastq		reads		ENCSR635RAB	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/2091/'], '@type': ['Target', 'Item'], 'name': 'FBL-human', 'label': 'FBL', '@id': '/targets/FBL-human/', 'title': 'FBL (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': 'b6d526b9-af9b-4b8f-9a70-b90b0df78a55', 'status': 'released'}				FBL-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF363LVG/			5734479479	Brenton Graveley, UConn	df5aa7b9ca435829d7558e10ee7cbe2d	SRA:SRR14839609	https://www.encodeproject.org/files/ENCFF773IFG/@@download/ENCFF773IFG.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF144HNL/, /files/ENCFF063ZYP/	released	s3://encode-public/2020/09/30/ffa91015-d5a1-4a1b-9a25-66970d0f0d0c/ENCFF773IFG.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/ffa91015-d5a1-4a1b-9a25-66970d0f0d0c/ENCFF773IFG.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF406WYY	fastq	fastq		reads		ENCSR635RAB	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/2091/'], '@type': ['Target', 'Item'], 'name': 'FBL-human', 'label': 'FBL', '@id': '/targets/FBL-human/', 'title': 'FBL (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': 'b6d526b9-af9b-4b8f-9a70-b90b0df78a55', 'status': 'released'}				FBL-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF757JUK/			6152668555	Brenton Graveley, UConn	9ab89ecfd8b045c071110b464b8984d0	SRA:SRR14839608	https://www.encodeproject.org/files/ENCFF406WYY/@@download/ENCFF406WYY.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF144HNL/, /files/ENCFF063ZYP/	released	s3://encode-public/2020/09/30/320c3183-0a2f-408b-ac79-06e89240c4d1/ENCFF406WYY.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/320c3183-0a2f-408b-ac79-06e89240c4d1/ENCFF406WYY.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF974PKZ	fastq	fastq		reads		ENCSR715XCS	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2047'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23405/'], '@type': ['Target', 'Item'], 'name': 'DICER1-human', 'label': 'DICER1', '@id': '/targets/DICER1-human/', 'title': 'DICER1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '2c2a3ea5-5c67-4a8b-98ef-5538d2d39e70', 'status': 'released'}				DICER1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF960GUL/			3531526408	Brenton Graveley, UConn	790d6ab8625ec65e23d7dc4d853752e8	SRA:SRR14833785	https://www.encodeproject.org/files/ENCFF974PKZ/@@download/ENCFF974PKZ.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF250AJS/, /files/ENCFF239POR/	released	s3://encode-public/2020/09/29/91967109-8d97-419f-9400-38eb054b7bb2/ENCFF974PKZ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/91967109-8d97-419f-9400-38eb054b7bb2/ENCFF974PKZ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF960GUL	fastq	fastq		reads		ENCSR715XCS	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2047'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23405/'], '@type': ['Target', 'Item'], 'name': 'DICER1-human', 'label': 'DICER1', '@id': '/targets/DICER1-human/', 'title': 'DICER1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '2c2a3ea5-5c67-4a8b-98ef-5538d2d39e70', 'status': 'released'}				DICER1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF974PKZ/			3901805955	Brenton Graveley, UConn	ef1d8fbb5a35dc8deb8f1e1f164c077d	SRA:SRR14833785	https://www.encodeproject.org/files/ENCFF960GUL/@@download/ENCFF960GUL.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF319WJN/, /files/ENCFF962DHI/	released	s3://encode-public/2020/09/29/b2749545-26e6-40e4-8a86-3687bc3fc850/ENCFF960GUL.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/b2749545-26e6-40e4-8a86-3687bc3fc850/ENCFF960GUL.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF843ZZY	fastq	fastq		reads		ENCSR715XCS	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2047'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23405/'], '@type': ['Target', 'Item'], 'name': 'DICER1-human', 'label': 'DICER1', '@id': '/targets/DICER1-human/', 'title': 'DICER1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '2c2a3ea5-5c67-4a8b-98ef-5538d2d39e70', 'status': 'released'}				DICER1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF463PLC/			4201820832	Brenton Graveley, UConn	142bb50971a566133b5003ad1f63bf3f	SRA:SRR14833784	https://www.encodeproject.org/files/ENCFF843ZZY/@@download/ENCFF843ZZY.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF319WJN/, /files/ENCFF962DHI/	released	s3://encode-public/2020/09/29/1929f0ee-c8a2-42b5-8860-335c635aaec6/ENCFF843ZZY.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/1929f0ee-c8a2-42b5-8860-335c635aaec6/ENCFF843ZZY.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF463PLC	fastq	fastq		reads		ENCSR715XCS	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-2047'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23405/'], '@type': ['Target', 'Item'], 'name': 'DICER1-human', 'label': 'DICER1', '@id': '/targets/DICER1-human/', 'title': 'DICER1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '2c2a3ea5-5c67-4a8b-98ef-5538d2d39e70', 'status': 'released'}				DICER1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF843ZZY/			3798582869	Brenton Graveley, UConn	2639a9f24216aa15abda61215a12810f	SRA:SRR14833784	https://www.encodeproject.org/files/ENCFF463PLC/@@download/ENCFF463PLC.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF250AJS/, /files/ENCFF239POR/	released	s3://encode-public/2020/09/29/97660d6f-cd78-4e71-b1fd-7e06d388b985/ENCFF463PLC.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/97660d6f-cd78-4e71-b1fd-7e06d388b985/ENCFF463PLC.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF681PDS	fastq	fastq		reads		ENCSR380LKB	CRISPR RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	deletion	{'dbxrefs': ['FactorBook:SUZ12'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23512/'], '@type': ['Target', 'Item'], 'label': 'SUZ12', 'title': 'SUZ12 (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': 'c90b91b9-2f17-4e48-b511-ac52700a99de', 'schema_version': '14', 'name': 'SUZ12-human', '@id': '/targets/SUZ12-human/', 'status': 'released'}				SUZ12-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF521MHV/			3165270771	Brenton Graveley, UConn	9395b9c8c9896533c7573a95d26eb363	SRA:SRR14833250	https://www.encodeproject.org/files/ENCFF681PDS/@@download/ENCFF681PDS.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF500CKU/, /files/ENCFF078QWK/	released	s3://encode-public/2020/09/30/6e462914-1cbc-4aad-8211-e7fdb3a58b79/ENCFF681PDS.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/6e462914-1cbc-4aad-8211-e7fdb3a58b79/ENCFF681PDS.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF521MHV	fastq	fastq		reads		ENCSR380LKB	CRISPR RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	deletion	{'dbxrefs': ['FactorBook:SUZ12'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23512/'], '@type': ['Target', 'Item'], 'label': 'SUZ12', 'title': 'SUZ12 (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': 'c90b91b9-2f17-4e48-b511-ac52700a99de', 'schema_version': '14', 'name': 'SUZ12-human', '@id': '/targets/SUZ12-human/', 'status': 'released'}				SUZ12-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF681PDS/			3317898469	Brenton Graveley, UConn	15d4c8dcccbcc64caec30d6cbf809899	SRA:SRR14833250	https://www.encodeproject.org/files/ENCFF521MHV/@@download/ENCFF521MHV.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF550MXW/, /files/ENCFF003PFD/	released	s3://encode-public/2020/09/30/53e5f872-5e46-41f7-9b44-2004851395d4/ENCFF521MHV.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/53e5f872-5e46-41f7-9b44-2004851395d4/ENCFF521MHV.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF562LRE	fastq	fastq		reads		ENCSR380LKB	CRISPR RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	deletion	{'dbxrefs': ['FactorBook:SUZ12'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23512/'], '@type': ['Target', 'Item'], 'label': 'SUZ12', 'title': 'SUZ12 (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': 'c90b91b9-2f17-4e48-b511-ac52700a99de', 'schema_version': '14', 'name': 'SUZ12-human', '@id': '/targets/SUZ12-human/', 'status': 'released'}				SUZ12-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF307TWG/			3102893236	Brenton Graveley, UConn	2f7e10c46b2393a780aaeb4ceaeff73e	SRA:SRR14833249	https://www.encodeproject.org/files/ENCFF562LRE/@@download/ENCFF562LRE.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF500CKU/, /files/ENCFF078QWK/	released	s3://encode-public/2020/09/30/d089381b-f3b9-465a-9d02-ccd7d6b7ad0e/ENCFF562LRE.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/d089381b-f3b9-465a-9d02-ccd7d6b7ad0e/ENCFF562LRE.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF307TWG	fastq	fastq		reads		ENCSR380LKB	CRISPR RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	deletion	{'dbxrefs': ['FactorBook:SUZ12'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23512/'], '@type': ['Target', 'Item'], 'label': 'SUZ12', 'title': 'SUZ12 (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': 'c90b91b9-2f17-4e48-b511-ac52700a99de', 'schema_version': '14', 'name': 'SUZ12-human', '@id': '/targets/SUZ12-human/', 'status': 'released'}				SUZ12-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF562LRE/			3271406742	Brenton Graveley, UConn	f0d858a9b29295c79de7bbecbc34923f	SRA:SRR14833249	https://www.encodeproject.org/files/ENCFF307TWG/@@download/ENCFF307TWG.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF550MXW/, /files/ENCFF003PFD/	released	s3://encode-public/2020/09/30/fc272a9c-d70d-42cf-9fe3-a498e0d19d12/ENCFF307TWG.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/fc272a9c-d70d-42cf-9fe3-a498e0d19d12/ENCFF307TWG.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF252FBR	fastq	fastq		reads		ENCSR264MSX	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9775/'], '@type': ['Target', 'Item'], 'name': 'EIF4A3-human', 'label': 'EIF4A3', '@id': '/targets/EIF4A3-human/', 'title': 'EIF4A3 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'ea6e299b-fa06-41fa-8323-f5dc74403991', 'status': 'released'}				EIF4A3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	2	/files/ENCFF235JMU/			2198556411	Brenton Graveley, UConn	7fcad3863bb81a75d662c78e3ca9923f	SRA:SRR14837938	https://www.encodeproject.org/files/ENCFF252FBR/@@download/ENCFF252FBR.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF319WJN/, /files/ENCFF962DHI/	released	s3://encode-public/2020/09/29/90dba70a-29e7-4203-8a33-aca08fe56b07/ENCFF252FBR.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/90dba70a-29e7-4203-8a33-aca08fe56b07/ENCFF252FBR.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF277CAQ	fastq	fastq		reads		ENCSR264MSX	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9775/'], '@type': ['Target', 'Item'], 'name': 'EIF4A3-human', 'label': 'EIF4A3', '@id': '/targets/EIF4A3-human/', 'title': 'EIF4A3 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'ea6e299b-fa06-41fa-8323-f5dc74403991', 'status': 'released'}				EIF4A3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF946PNM/			2414425235	Brenton Graveley, UConn	64340d7d30a68935daae8708fa529472	SRA:SRR14837937	https://www.encodeproject.org/files/ENCFF277CAQ/@@download/ENCFF277CAQ.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF319WJN/, /files/ENCFF962DHI/	released	s3://encode-public/2020/09/29/2e6ed2b1-57ab-454d-ac42-1189198d89dc/ENCFF277CAQ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/2e6ed2b1-57ab-454d-ac42-1189198d89dc/ENCFF277CAQ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF235JMU	fastq	fastq		reads		ENCSR264MSX	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9775/'], '@type': ['Target', 'Item'], 'name': 'EIF4A3-human', 'label': 'EIF4A3', '@id': '/targets/EIF4A3-human/', 'title': 'EIF4A3 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'ea6e299b-fa06-41fa-8323-f5dc74403991', 'status': 'released'}				EIF4A3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	1	1_1	100		paired-ended	1	/files/ENCFF252FBR/			2046256275	Brenton Graveley, UConn	152267dd266ea3d4250e16c8e73ef3b8	SRA:SRR14837938	https://www.encodeproject.org/files/ENCFF235JMU/@@download/ENCFF235JMU.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF250AJS/, /files/ENCFF239POR/	released	s3://encode-public/2020/09/29/e035d55d-bc78-4522-998c-6c336cbe0119/ENCFF235JMU.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/e035d55d-bc78-4522-998c-6c336cbe0119/ENCFF235JMU.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF946PNM	fastq	fastq		reads		ENCSR264MSX	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9775/'], '@type': ['Target', 'Item'], 'name': 'EIF4A3-human', 'label': 'EIF4A3', '@id': '/targets/EIF4A3-human/', 'title': 'EIF4A3 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': 'ea6e299b-fa06-41fa-8323-f5dc74403991', 'status': 'released'}				EIF4A3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2020-11-30	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	1	/files/ENCFF277CAQ/			2267424270	Brenton Graveley, UConn	11ef150fb8b0109a48e91cd8befa3942	SRA:SRR14837937	https://www.encodeproject.org/files/ENCFF946PNM/@@download/ENCFF946PNM.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF250AJS/, /files/ENCFF239POR/	released	s3://encode-public/2020/09/29/743c1ec8-5a53-4198-931f-4dd30414c230/ENCFF946PNM.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/743c1ec8-5a53-4198-931f-4dd30414c230/ENCFF946PNM.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
ENCFF831XZB	fastq	fastq		reads		ENCSR335KFN	CRISPR RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/56339/'], '@type': ['Target', 'Item'], 'name': 'METTL3-human', 'label': 'METTL3', '@id': '/targets/METTL3-human/', 'title': 'METTL3 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '03b9e520-c845-4c4c-bfb4-2db31c815b02', 'status': 'released'}				METTL3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			reverse	2021-05-04	ENCODE		chemical (Illumina TruSeq)	>200	2	2_1	100		paired-ended	2	/files/ENCFF332DGA/			3028356714	Brenton Graveley, UConn	160ef57b917e546b8dd13efe4f81852b	SRA:SRR14843537	https://www.encodeproject.org/files/ENCFF831XZB/@@download/ENCFF831XZB.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF848HCL/, /files/ENCFF267XLI/	released	s3://encode-public/2021/04/15/1c54974d-5890-4db2-b691-e2a4fbc33d25/ENCFF831XZB.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/15/1c54974d-5890-4db2-b691-e2a4fbc33d25/ENCFF831XZB.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing compliant biosample characterization		
