run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
ERR2598238	ERP109002	SAMEA4690160	ERS2510344	ERX2614519	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2036sTSm.Human.Hindbrain.8w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	45483594	4593842994	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2036sTSm.Human.Hindbrain.8w.Male_s	E-MTAB-6814:2036sTSm.Human.Hindbrain.8w.Male	3190945213	d7ea613fdd01d3c9c39b319c8054d575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598238/ERR2598238.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598238/ERR2598238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598238/ERR2598238.fastq.gz	3003032716	9b1c628a558b28458fb9a995e398098b	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598238/2036sTSm.Human.Hindbrain.8w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598238/2036sTSm.Human.Hindbrain.8w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598238/2036sTSm.Human.Hindbrain.8w.Male.fastq.gz	FASTQ	2294755925	57b131243a8398893be3ef1c52fea302	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598238	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598238	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598238	E-MTAB-6814:2036sTSm.Human.Hindbrain.8w.Male	ArrayExpress	2036sTSm.Human.Hindbrain.8w.Male		2018-05-25
ERR2598240	ERP109002	SAMEA4690162	ERS2510346	ERX2614521	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5676sTS.Human.Kidney.CS23.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	27103367	2737440067	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5676sTS.Human.Kidney.CS23.Male_s	E-MTAB-6814:5676sTS.Human.Kidney.CS23.Male	1509818701	99d8400ee92aab615d4cbe39867db547	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598240/ERR2598240.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598240/ERR2598240.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598240/ERR2598240.fastq.gz	1399818977	036f37c2a7d363be7c9e8699930a7a05	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598240/5676sTS.Human.Kidney.CS23.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598240/5676sTS.Human.Kidney.CS23.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598240/5676sTS.Human.Kidney.CS23.Male.fastq.gz	FASTQ	990253039	5db292b61ebf11dace86e92ca36d9756	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598240	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598240	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598240	E-MTAB-6814:5676sTS.Human.Kidney.CS23.Male	ArrayExpress	5676sTS.Human.Kidney.CS23.Male		2018-05-25
ERR2598245	ERP109002	SAMEA4690167	ERS2510351	ERX2614526	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2018sTSm.Human.Ovary.CS22.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	27373025	2764675525	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2018sTSm.Human.Ovary.CS22.Female_s	E-MTAB-6814:2018sTSm.Human.Ovary.CS22.Female	2025846424	27c0989c138e18b456f932b2e1c8088b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598245/ERR2598245.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598245/ERR2598245.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598245/ERR2598245.fastq.gz	1912592967	eeb655c8d7ab5e1b88981892225ecebc	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598245/2018sTSm.Human.Ovary.CS22.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598245/2018sTSm.Human.Ovary.CS22.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598245/2018sTSm.Human.Ovary.CS22.Female.fastq.gz	FASTQ	1567114765	cbd46d9ab4114c4941458414198321db	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598245	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/005/ERR2598245	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598245	E-MTAB-6814:2018sTSm.Human.Ovary.CS22.Female	ArrayExpress	2018sTSm.Human.Ovary.CS22.Female		2018-05-25
ERR2598246	ERP109002	SAMEA4690169	ERS2510352	ERX2614527	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2083sTSm.Human.Ovary.CS23.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	57561627	5813724327	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2083sTSm.Human.Ovary.CS23.Female_s	E-MTAB-6814:2083sTSm.Human.Ovary.CS23.Female	4315027017	5bcc49027d2eb1fae71c926b4838cc41	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598246/ERR2598246.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598246/ERR2598246.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598246/ERR2598246.fastq.gz	4076128411	f8453e0ea7d4a0657b58b76bd702ef41	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598246/2083sTSm.Human.Ovary.CS23.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598246/2083sTSm.Human.Ovary.CS23.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598246/2083sTSm.Human.Ovary.CS23.Female.fastq.gz	FASTQ	3118868241	baa296fb5644cad22c7c59af73e6fb3a	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598246	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/006/ERR2598246	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598246	E-MTAB-6814:2083sTSm.Human.Ovary.CS23.Female	ArrayExpress	2083sTSm.Human.Ovary.CS23.Female		2018-05-25
ERR2598247	ERP109002	SAMEA4690170	ERS2510353	ERX2614528	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	1990sTS.Human.Testis.CS22.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	21146211	2135767311	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:1990sTS.Human.Testis.CS22.Male_s	E-MTAB-6814:1990sTS.Human.Testis.CS22.Male	1644347133	12dc18e78cde81948e860536c54b90f4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598247/ERR2598247.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598247/ERR2598247.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598247/ERR2598247.fastq.gz	1555877549	40058e0e68b9b736881bc7db5f26c182	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598247/1990sTS.Human.Testis.CS22.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598247/1990sTS.Human.Testis.CS22.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598247/1990sTS.Human.Testis.CS22.Male.fastq.gz	FASTQ	1277924072	436be30315d42f0fe97fe8bd3048a44a	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598247	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/007/ERR2598247	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598247	E-MTAB-6814:1990sTS.Human.Testis.CS22.Male	ArrayExpress	1990sTS.Human.Testis.CS22.Male		2018-05-25
ERR2598254	ERP109002	SAMEA4690177	ERS2510360	ERX2614535	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2051sTSm.Human.Heart.9w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	54876181	5542494281	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2051sTSm.Human.Heart.9w.Female_s	E-MTAB-6814:2051sTSm.Human.Heart.9w.Female	3813189241	9b9e405ce416accb41f1235db73261de	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598254/ERR2598254.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598254/ERR2598254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598254/ERR2598254.fastq.gz	3587709259	4cfd33ace0b76f96a256d3719c12c956	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598254/2051sTSm.Human.Heart.9w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598254/2051sTSm.Human.Heart.9w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598254/2051sTSm.Human.Heart.9w.Female.fastq.gz	FASTQ	2732335530	5dc635ad9d5961dc9d456712f1bcecdf	ftp.sra.ebi.ac.uk/vol1/err/ERR259/004/ERR2598254	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/004/ERR2598254	ftp.sra.ebi.ac.uk/vol1/err/ERR259/004/ERR2598254	E-MTAB-6814:2051sTSm.Human.Heart.9w.Female	ArrayExpress	2051sTSm.Human.Heart.9w.Female		2018-05-25
ERR2598255	ERP109002	SAMEA4690178	ERS2510361	ERX2614536	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2071sTS.Human.Heart.9w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	39342061	3973548161	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2071sTS.Human.Heart.9w.Male_s	E-MTAB-6814:2071sTS.Human.Heart.9w.Male	3435524481	c35ee27a36c7b0734cf39a5a59222465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598255/ERR2598255.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598255/ERR2598255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598255/ERR2598255.fastq.gz	3269889572	633430a139008c6a98e09445ca2c669e	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598255/2071sTS.Human.Heart.9w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598255/2071sTS.Human.Heart.9w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598255/2071sTS.Human.Heart.9w.Male.fastq.gz	FASTQ	2670220279	434ca7be653ee95faa24334981432333	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598255	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/005/ERR2598255	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598255	E-MTAB-6814:2071sTS.Human.Heart.9w.Male	ArrayExpress	2071sTS.Human.Heart.9w.Male		2018-05-25
ERR2598257	ERP109002	SAMEA4690180	ERS2510363	ERX2614538	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2054sTS.Human.Hindbrain.9w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	26845626	2711408226	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2054sTS.Human.Hindbrain.9w.Female_s	E-MTAB-6814:2054sTS.Human.Hindbrain.9w.Female	2090729562	c5a855af19538b8c550e6484bdc9bc59	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598257/ERR2598257.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598257/ERR2598257.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598257/ERR2598257.fastq.gz	1979786837	c616ba36cc252312c2a7a28e3dfe72f6	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598257/2054sTS.Human.Hindbrain.9w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598257/2054sTS.Human.Hindbrain.9w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598257/2054sTS.Human.Hindbrain.9w.Female.fastq.gz	FASTQ	1625113373	9b4cf152245d06dca9b9bcecb2a5eaf4	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598257	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/007/ERR2598257	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598257	E-MTAB-6814:2054sTS.Human.Hindbrain.9w.Female	ArrayExpress	2054sTS.Human.Hindbrain.9w.Female		2018-05-25
ERR2598258	ERP109002	SAMEA4690181	ERS2510364	ERX2614539	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5680sTS.Human.Kidney.9w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	27671233	2794794533	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5680sTS.Human.Kidney.9w.Male_s	E-MTAB-6814:5680sTS.Human.Kidney.9w.Male	1492735715	14d248a6dc409491f708cfd3c9f2cfad	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598258/ERR2598258.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598258/ERR2598258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598258/ERR2598258.fastq.gz	1380862696	2c2d59d2e5c6bde32494487f6ef6089f	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598258/5680sTS.Human.Kidney.9w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598258/5680sTS.Human.Kidney.9w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598258/5680sTS.Human.Kidney.9w.Male.fastq.gz	FASTQ	977462923	21173f0ed9160c897d7b144c8f7f6dc6	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598258	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598258	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598258	E-MTAB-6814:5680sTS.Human.Kidney.9w.Male	ArrayExpress	5680sTS.Human.Kidney.9w.Male		2018-05-25
ERR2598260	ERP109002	SAMEA4690183	ERS2510366	ERX2614541	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2022sTSb.Human.Liver.9w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	37821551	3819976651	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2022sTSb.Human.Liver.9w.Male_s	E-MTAB-6814:2022sTSb.Human.Liver.9w.Male	3132387604	3e1947ca428b4348303493c9dfa87cec	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598260/ERR2598260.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598260/ERR2598260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598260/ERR2598260.fastq.gz	2967018566	b9cef63378c156ee4dd0519f4dc33fec	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598260/2022sTSb.Human.Liver.9w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598260/2022sTSb.Human.Liver.9w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598260/2022sTSb.Human.Liver.9w.Male.fastq.gz	FASTQ	2582095920	7ddea3cedb055dbb59d7ef13edc01339	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598260	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598260	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598260	E-MTAB-6814:2022sTSb.Human.Liver.9w.Male	ArrayExpress	2022sTSb.Human.Liver.9w.Male		2018-05-25
ERR2598266	ERP109002	SAMEA4690189	ERS2510372	ERX2614547	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5515sTS.Human.Brain.14ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	19197132	1938910332	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5515sTS.Human.Brain.14ypb.Male_s	E-MTAB-6814:5515sTS.Human.Brain.14ypb.Male	1076203683	ede1613cab5e486513acc93a9a1d7606	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598266/ERR2598266.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598266/ERR2598266.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598266/ERR2598266.fastq.gz	996030098	90e606ee3d1fb8fe334f39c3ed545717	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598266/5515sTS.Human.Brain.14ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598266/5515sTS.Human.Brain.14ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598266/5515sTS.Human.Brain.14ypb.Male.fastq.gz	FASTQ	719663435	ab36aeddf0f69f1a4635b78b116ffacd	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598266	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/006/ERR2598266	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598266	E-MTAB-6814:5515sTS.Human.Brain.14ypb.Male	ArrayExpress	5515sTS.Human.Brain.14ypb.Male		2018-05-25
ERR2598268	ERP109002	SAMEA4690191	ERS2510374	ERX2614549	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5553sTS.Human.Brain.17ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	34184409	3452625309	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5553sTS.Human.Brain.17ypb.Male_s	E-MTAB-6814:5553sTS.Human.Brain.17ypb.Male	1893550642	2c12637ecf71d28ebe4376189b1f4869	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598268/ERR2598268.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598268/ERR2598268.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598268/ERR2598268.fastq.gz	1755690729	8cf529ea0b502456d353a186a60f22d1	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598268/5553sTS.Human.Brain.17ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598268/5553sTS.Human.Brain.17ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598268/5553sTS.Human.Brain.17ypb.Male.fastq.gz	FASTQ	1268076575	89a78d0396e97b5a23d5b7680daae222	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598268	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598268	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598268	E-MTAB-6814:5553sTS.Human.Brain.17ypb.Male	ArrayExpress	5553sTS.Human.Brain.17ypb.Male		2018-05-25
ERR2598270	ERP109002	SAMEA4690193	ERS2510376	ERX2614551	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5822sTS.Human.Heart.13ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	22150161	2237166261	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5822sTS.Human.Heart.13ypb.Male_s	E-MTAB-6814:5822sTS.Human.Heart.13ypb.Male	1136246341	e1c8f9a313bd64345c991cff433bfbf2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598270/ERR2598270.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598270/ERR2598270.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598270/ERR2598270.fastq.gz	1043997722	e57f14a6cc9ce64eb2ce660ec41c746d	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598270/5822sTS.Human.Heart.13ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598270/5822sTS.Human.Heart.13ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598270/5822sTS.Human.Heart.13ypb.Male.fastq.gz	FASTQ	780788003	b211121fa5fea25bb2b307118f7f9005	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598270	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598270	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598270	E-MTAB-6814:5822sTS.Human.Heart.13ypb.Male	ArrayExpress	5822sTS.Human.Heart.13ypb.Male		2018-05-25
ERR2598272	ERP109002	SAMEA4690195	ERS2510378	ERX2614553	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5534sTS.Human.Cerebellum.16ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	100922969	10193219869	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5534sTS.Human.Cerebellum.16ypb.Male_s	E-MTAB-6814:5534sTS.Human.Cerebellum.16ypb.Male	5809696133	fda2b5e70addf62542c3a26c7f41a0f8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598272/ERR2598272.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598272/ERR2598272.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598272/ERR2598272.fastq.gz	5395618606	6f9c9531f3e08e8d79543bb9d679449e	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598272/5534sTS.Human.Cerebellum.16ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598272/5534sTS.Human.Cerebellum.16ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598272/5534sTS.Human.Cerebellum.16ypb.Male.fastq.gz	FASTQ	3843328385	4e6cff70ff9e72ef1ee6902393fc256a	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598272	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/002/ERR2598272	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598272	E-MTAB-6814:5534sTS.Human.Cerebellum.16ypb.Male	ArrayExpress	5534sTS.Human.Cerebellum.16ypb.Male		2018-05-25
