study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	experiment_title	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJNA523380	SAMN10988246	SRS4396001	SRX5432352	SRR8633720	9606	Homo sapiens	RRBS-DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	55371642	Illumina HiSeq 2000 sequencing; RRBS of DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DBTRG-05MG.bam	1160602902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8633720/SRR8633720.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/000/SRR8633720	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10987903	SRS4396003	SRX5432351	SRR8633721	9606	Homo sapiens	RRBS-DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	45689022	Illumina HiSeq 2000 sequencing; RRBS of DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DB.bam	1085349408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633721/SRR8633721.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633721	DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988097	SRS4395995	SRX5432350	SRR8633722	9606	Homo sapiens	RRBS-DAOY_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	48712866	Illumina HiSeq 2000 sequencing; RRBS of DAOY_CENTRAL_NERVOUS_SYSTEM	Daoy.bam	1037515440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8633722/SRR8633722.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/002/SRR8633722	DAOY_CENTRAL_NERVOUS_SYSTEM	DAOY_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10987948	SRS4395996	SRX5432349	SRR8633723	9606	Homo sapiens	RRBS-DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	99769677	Illumina HiSeq 2000 sequencing; RRBS of DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Daudi.bam	2125195871	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633723/SRR8633723.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633723	DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988036	SRS4395958	SRX5432348	SRR8633724	9606	Homo sapiens	RRBS-DKMG_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	74533640	Illumina HiSeq 2000 sequencing; RRBS of DKMG_CENTRAL_NERVOUS_SYSTEM	DK-MG.bam	1566612081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633724/SRR8633724.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633724	DKMG_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988453	SRS4395118	SRX5432347	SRR8633725	9606	Homo sapiens	RRBS-DM3_FIBROBLAST	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	47558874	Illumina HiSeq 2000 sequencing; RRBS of DM3_FIBROBLAST	DM-3.bam	1008121596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8633725/SRR8633725.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8633725	DM3_FIBROBLAST	DM3_FIBROBLAST
PRJNA523380	SAMN10988540	SRS4395960	SRX5432346	SRR8633726	9606	Homo sapiens	RRBS-DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	288519483	Illumina HiSeq 2000 sequencing; RRBS of DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DEL.bam	5836723290	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633726/SRR8633726.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8633726	DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988307	SRS4395959	SRX5432345	SRR8633727	9606	Homo sapiens	RRBS-DETROIT562_UPPER_AERODIGESTIVE_TRACT	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	89175496	Illumina HiSeq 2000 sequencing; RRBS of DETROIT562_UPPER_AERODIGESTIVE_TRACT	Detroit_562.bam	2085884314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8633727/SRR8633727.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8633727	DETROIT562_UPPER_AERODIGESTIVE_TRACT	DETROIT562_UPPER_AERODIGESTIVE_TRACT
PRJNA523380	SAMN10988100	SRS4395883	SRX5432344	SRR8633728	9606	Homo sapiens	RRBS-LC1F_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	44591586	Illumina HiSeq 2000 sequencing; RRBS of LC1F_LUNG	LC-1F.bam	1018058482	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8633728/SRR8633728.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8633728	LC1F_LUNG	LC1F_LUNG
PRJNA523380	SAMN10988564	SRS4395266	SRX5432343	SRR8633729	9606	Homo sapiens	RRBS-LCLC103H_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	63045154	Illumina HiSeq 2000 sequencing; RRBS of LCLC103H_LUNG	LCLC-103H.bam	1313076754	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633729/SRR8633729.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8633729	LCLC103H_LUNG	LCLC103H_LUNG
PRJNA523380	SAMN10987907	SRS4395533	SRX5432342	SRR8633730	9606	Homo sapiens	RRBS-SW1271_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	92961656	Illumina HiSeq 2000 sequencing; RRBS of SW1271_LUNG	SW_1271.bam	1850132339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8633730/SRR8633730.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/000/SRR8633730	SW1271_LUNG	SW1271_LUNG
PRJNA523380	SAMN10989589	SRS4411767	SRX5432341	SRR8633731	9606	Homo sapiens	RRBS-OVCAR5_OVARY	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	108256727	Illumina HiSeq 2000 sequencing; RRBS of OVCAR5_OVARY	OVCAR-5.bam	2109912721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633731/SRR8633731.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633731	OVCAR5_OVARY	OVCAR5_OVARY
PRJNA523380	SAMN10987597	SRS4395203	SRX5432340	SRR8633732	9606	Homo sapiens	RRBS-SW1116_LARGE_INTESTINE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	49171296	Illumina HiSeq 2000 sequencing; RRBS of SW1116_LARGE_INTESTINE	SW1116.bam	985733131	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8633732/SRR8633732.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/002/SRR8633732	SW1116_LARGE_INTESTINE	SW1116_LARGE_INTESTINE
PRJNA523380	SAMN10987798	SRS4395415	SRX5432339	SRR8633733	9606	Homo sapiens	RRBS-GOS3_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	43485175	Illumina HiSeq 2000 sequencing; RRBS of GOS3_CENTRAL_NERVOUS_SYSTEM	GOS-3.bam	924120695	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633733/SRR8633733.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633733	GOS3_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988272	SRS4395414	SRX5432338	SRR8633734	9606	Homo sapiens	RRBS-GMS10_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	64552280	Illumina HiSeq 2000 sequencing; RRBS of GMS10_CENTRAL_NERVOUS_SYSTEM	GMS-10.bam	1406887789	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633734/SRR8633734.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633734	GMS10_CENTRAL_NERVOUS_SYSTEM	GMS10_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10987799	SRS4395413	SRX5432337	SRR8633735	9606	Homo sapiens	RRBS-GI1_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	99486238	Illumina HiSeq 2000 sequencing; RRBS of GI1_CENTRAL_NERVOUS_SYSTEM	GI-1.bam	2050624413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8633735/SRR8633735.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8633735	GI1_CENTRAL_NERVOUS_SYSTEM	GI1_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10987916	SRS4395412	SRX5432336	SRR8633736	9606	Homo sapiens	RRBS-GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	216897718	Illumina HiSeq 2000 sequencing; RRBS of GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GDM-1.bam	4364066508	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633736/SRR8633736.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8633736	GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10987909	SRS4395411	SRX5432335	SRR8633737	9606	Homo sapiens	RRBS-GCT_SOFT_TISSUE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	49465656	Illumina HiSeq 2000 sequencing; RRBS of GCT_SOFT_TISSUE	GCT.bam	1043279368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8633737/SRR8633737.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8633737	GCT_SOFT_TISSUE	GCT_SOFT_TISSUE
PRJNA523380	SAMN10987813	SRS4395664	SRX5432334	SRR8633738	9606	Homo sapiens	RRBS-GCIY_STOMACH	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	61392768	Illumina HiSeq 2000 sequencing; RRBS of GCIY_STOMACH	GCIY.bam	1381134519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8633738/SRR8633738.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8633738	GCIY_STOMACH	GCIY_STOMACH
PRJNA523380	SAMN10988051	SRS4395665	SRX5432333	SRR8633739	9606	Homo sapiens	RRBS-GB1_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	67401959	Illumina HiSeq 2000 sequencing; RRBS of GB1_CENTRAL_NERVOUS_SYSTEM	GB-1.bam	1332540496	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633739/SRR8633739.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8633739	GB1_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988278	SRS4395655	SRX5432332	SRR8633740	9606	Homo sapiens	RRBS-GAMG_CENTRAL_NERVOUS_SYSTEM	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	40682024	Illumina HiSeq 2000 sequencing; RRBS of GAMG_CENTRAL_NERVOUS_SYSTEM	GAMG.bam	824091792	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8633740/SRR8633740.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/000/SRR8633740	GAMG_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988440	SRS4395499	SRX5432331	SRR8633741	9606	Homo sapiens	RRBS-HCC827_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	101648647	Illumina HiSeq 2000 sequencing; RRBS of HCC827_LUNG	HCC827.bam	2264818884	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633741/SRR8633741.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633741	HCC827_LUNG	HCC827_LUNG
PRJNA523380	SAMN10987960	SRS4395500	SRX5432330	SRR8633742	9606	Homo sapiens	RRBS-HCC95_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	71964843	Illumina HiSeq 2000 sequencing; RRBS of HCC95_LUNG	HCC-95.bam	1602536664	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8633742/SRR8633742.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/002/SRR8633742	HCC95_LUNG	HCC95_LUNG
PRJNA523380	SAMN10988137	SRS4395361	SRX5432329	SRR8633743	9606	Homo sapiens	RRBS-HCC70_BREAST	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	94748111	Illumina HiSeq 2000 sequencing; RRBS of HCC70_BREAST	HCC70.bam	2261969719	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633743/SRR8633743.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633743	HCC70_BREAST	HCC70_BREAST
PRJNA523380	SAMN10988287	SRS4395286	SRX5432328	SRR8633744	9606	Homo sapiens	RRBS-HCC78_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	30671537	Illumina HiSeq 2000 sequencing; RRBS of HCC78_LUNG	HCC-78.bam	656985085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633744/SRR8633744.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633744	HCC78_LUNG	HCC78_LUNG
PRJNA523380	SAMN10988276	SRS4395358	SRX5432327	SRR8633745	9606	Homo sapiens	RRBS-HCC44_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	26485894	Illumina HiSeq 2000 sequencing; RRBS of HCC44_LUNG	HCC-44.bam	539737705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8633745/SRR8633745.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8633745	HCC44_LUNG	HCC44_LUNG
PRJNA523380	SAMN10988141	SRS4395287	SRX5432326	SRR8633746	9606	Homo sapiens	RRBS-HCC56_LARGE_INTESTINE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	70553960	Illumina HiSeq 2000 sequencing; RRBS of HCC56_LARGE_INTESTINE	HCC-56.bam	1489586458	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633746/SRR8633746.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8633746	HCC56_LARGE_INTESTINE	HCC56_LARGE_INTESTINE
PRJNA523380	SAMN10988429	SRS4395417	SRX5432325	SRR8633747	9606	Homo sapiens	RRBS-GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	56019117	Illumina HiSeq 2000 sequencing; RRBS of GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GRANTA-519.bam	1224459391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8633747/SRR8633747.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8633747	GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988004	SRS4395416	SRX5432324	SRR8633748	9606	Homo sapiens	RRBS-GP2D_LARGE_INTESTINE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	56496145	Illumina HiSeq 2000 sequencing; RRBS of GP2D_LARGE_INTESTINE	GP2d.bam	1159307775	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8633748/SRR8633748.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8633748	GP2D_LARGE_INTESTINE	GP2D_LARGE_INTESTINE
PRJNA523380	SAMN10988023	SRS4396073	SRX5432323	SRR8633749	9606	Homo sapiens	RRBS-OVCAR8_OVARY	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	70880882	Illumina HiSeq 2000 sequencing; RRBS of OVCAR8_OVARY	OVCAR-8.bam	1597952316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633749/SRR8633749.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8633749	OVCAR8_OVARY	OVCAR8_OVARY
PRJNA523380	SAMN10987923	SRS4395885	SRX5432322	SRR8633750	9606	Homo sapiens	RRBS-SAOS2_BONE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	64610762	Illumina HiSeq 2000 sequencing; RRBS of SAOS2_BONE	Saos-2.bam	1271348886	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8633750/SRR8633750.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/000/SRR8633750	SAOS2_BONE	SAOS2_BONE
PRJNA523380	SAMN10988217	SRS4395520	SRX5432321	SRR8633751	9606	Homo sapiens	RRBS-NCIH196_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	90552473	Illumina HiSeq 2000 sequencing; RRBS of NCIH196_LUNG	NCI-H196.bam	1806178180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633751/SRR8633751.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633751	NCIH196_LUNG	NCIH196_LUNG
PRJNA523380	SAMN10988259	SRS4395521	SRX5432320	SRR8633752	9606	Homo sapiens	RRBS-NCIH1975_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	83982444	Illumina HiSeq 2000 sequencing; RRBS of NCIH1975_LUNG	NCI-H1975.bam	1779318545	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8633752/SRR8633752.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/002/SRR8633752	NCIH1975_LUNG	NCIH1975_LUNG
PRJNA523380	SAMN10988317	SRS4395374	SRX5432319	SRR8633753	9606	Homo sapiens	RRBS-PANC0327_PANCREAS	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	56239391	Illumina HiSeq 2000 sequencing; RRBS of PANC0327_PANCREAS	Panc_03.27.bam	1152232292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633753/SRR8633753.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633753	PANC0327_PANCREAS	PANC0327_PANCREAS
PRJNA523380	SAMN10987635	SRS4395934	SRX5432318	SRR8633754	9606	Homo sapiens	RRBS-HT1080_SOFT_TISSUE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	40279530	Illumina HiSeq 2000 sequencing; RRBS of HT1080_SOFT_TISSUE	HT-1080.bam	879105745	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633754/SRR8633754.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633754	HT1080_SOFT_TISSUE	HT1080_SOFT_TISSUE
PRJNA523380	SAMN10987902	SRS4395537	SRX5432317	SRR8633755	9606	Homo sapiens	RRBS-PANC0213_PANCREAS	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	77473571	Illumina HiSeq 2000 sequencing; RRBS of PANC0213_PANCREAS	Panc_02.13.bam	1607903045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8633755/SRR8633755.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8633755	PANC0213_PANCREAS	PANC0213_PANCREAS
PRJNA523380	SAMN10987856	SRS4395100	SRX5432316	SRR8633756	9606	Homo sapiens	RRBS-HSC4_UPPER_AERODIGESTIVE_TRACT	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	58601694	Illumina HiSeq 2000 sequencing; RRBS of HSC4_UPPER_AERODIGESTIVE_TRACT	HSC-4.bam	1245136812	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633756/SRR8633756.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8633756	HSC4_UPPER_AERODIGESTIVE_TRACT	HSC4_UPPER_AERODIGESTIVE_TRACT
PRJNA523380	SAMN10987626	SRS4395169	SRX5432315	SRR8633757	9606	Homo sapiens	RRBS-OUMS23_LARGE_INTESTINE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	74627828	Illumina HiSeq 2000 sequencing; RRBS of OUMS23_LARGE_INTESTINE	OUMS-23.bam	1582793377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8633757/SRR8633757.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8633757	OUMS23_LARGE_INTESTINE	OUMS23_LARGE_INTESTINE
PRJNA523380	SAMN10988330	SRS4395377	SRX5432314	SRR8633758	9606	Homo sapiens	RRBS-RT4_URINARY_TRACT	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	67818133	Illumina HiSeq 2000 sequencing; RRBS of RT4_URINARY_TRACT	RT4.bam	1551054066	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8633758/SRR8633758.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8633758	RT4_URINARY_TRACT	RT4_URINARY_TRACT
PRJNA523380	SAMN10987805	SRS4395970	SRX5432313	SRR8633759	9606	Homo sapiens	RRBS-RERFLCMS_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	37337545	Illumina HiSeq 2000 sequencing; RRBS of RERFLCMS_LUNG	RERF-LC-MS.bam	788766250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633759/SRR8633759.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8633759	RERFLCMS_LUNG	RERFLCMS_LUNG
PRJNA523380	SAMN10987684	SRS4395602	SRX5432312	SRR8633760	9606	Homo sapiens	RRBS-T47D_BREAST	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	35448625	Illumina HiSeq 2000 sequencing; RRBS of T47D_BREAST	T-47D.bam	748499750	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8633760/SRR8633760.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/000/SRR8633760	T47D_BREAST	T47D_BREAST
PRJNA523380	SAMN10988018	SRS4395956	SRX5432311	SRR8633761	9606	Homo sapiens	RRBS-SUIT2_PANCREAS	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	62587338	Illumina HiSeq 2000 sequencing; RRBS of SUIT2_PANCREAS	SUIT-2.bam	1324974940	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633761/SRR8633761.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633761	SUIT2_PANCREAS	SUIT2_PANCREAS
PRJNA523380	SAMN10987993	SRS4395770	SRX5432310	SRR8633762	9606	Homo sapiens	RRBS-NCIH2081_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	111955941	Illumina HiSeq 2000 sequencing; RRBS of NCIH2081_LUNG	NCI-H2081.bam	2291175553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8633762/SRR8633762.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/002/SRR8633762	NCIH2081_LUNG	NCIH2081_LUNG
PRJNA523380	SAMN10987638	SRS4395205	SRX5432309	SRR8633763	9606	Homo sapiens	RRBS-NCIH2085_LUNG	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	36451106	Illumina HiSeq 2000 sequencing; RRBS of NCIH2085_LUNG	NCI-H2085.bam	770905007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633763/SRR8633763.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633763	NCIH2085_LUNG	NCIH2085_LUNG
PRJNA523380	SAMN10987628	SRS4411766	SRX5432308	SRR8633764	9606	Homo sapiens	RRBS-OUMS27_BONE	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	63965958	Illumina HiSeq 2000 sequencing; RRBS of OUMS27_BONE	OUMS-27.bam	1415476107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633764/SRR8633764.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633764	OUMS27_BONE	OUMS27_BONE
PRJNA523380	SAMN10987605	SRS4395378	SRX5432307	SRR8633765	9606	Homo sapiens	RRBS-RVH421_SKIN	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	43305853	Illumina HiSeq 2000 sequencing; RRBS of RVH421_SKIN	RVH-421.bam	874680869	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8633765/SRR8633765.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8633765	RVH421_SKIN	RVH421_SKIN
PRJNA523380	SAMN10988233	SRS4395668	SRX5432306	SRR8633766	9606	Homo sapiens	RRBS-TOV21G_OVARY	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	59153176	Illumina HiSeq 2000 sequencing; RRBS of TOV21G_OVARY	TOV-21G.bam	1280789933	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633766/SRR8633766.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/006/SRR8633766	TOV21G_OVARY	TOV21G_OVARY
PRJNA523380	SAMN10988029	SRS4395663	SRX5432305	SRR8633767	9606	Homo sapiens	RRBS-OVMANA_OVARY	SINGLE	Bisulfite-Seq	GENOMIC	Reduced Representation	62944992	Illumina HiSeq 2000 sequencing; RRBS of OVMANA_OVARY	OVMANA.bam	1380983469	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8633767/SRR8633767.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8633767	OVMANA_OVARY	OVMANA_OVARY
